lambda_sparse,lambda_magnitude,num_neurons,margin,alter_success_rate,preserve_violation_rate,alter_states_changed,preserve_states_violated,objective_initial,objective_final,objective_improvement,l0_norm,l1_norm,l2_norm,linf_norm,iterations,function_evals,execution_time,success,l1_penalty,l2_penalty,total_regularization,efficiency,sparsity_ratio
0.001,0.001,12,0.05,0.3333333333333333,0.0,1/3,0/5,0.27240896224975586,0.27239599880664306,1.2963443112801176e-05,2.0,0.0024384121668665527,0.0024383180238982103,0.0024383180220807193,0,1000,0.2212836742401123,False,2.438412166866553e-06,5.945394785666873e-09,2.44435756165222e-06,5.8582916960854045e-05,0.0026041666666666665
0.001,0.0,8,0.1,0.3333333333333333,0.0,1/3,0/5,0.4224089980125427,0.42239604722139934,1.2950791143384599e-05,2.0,0.0024272072086822497,0.0024270521995337535,0.0024270521945834334,0,1000,0.2051699161529541,False,2.4272072086822496e-06,0.0,2.4272072086822496e-06,6.312227146269236e-05,0.00390625
0.001,0.0,12,0.05,0.3333333333333333,0.0,1/3,0/5,0.27240896224975586,0.2723960114586125,1.2950791143384599e-05,2.0,0.0024272072086822497,0.0024270521995337535,0.0024270521945834334,0,1000,0.21735000610351562,False,2.4272072086822496e-06,0.0,2.4272072086822496e-06,5.958495872881009e-05,0.0026041666666666665
0.001,0.0,8,0.2,0.3333333333333333,0.0,1/3,0/5,0.7224088907241821,0.722395983749071,1.2906975111137697e-05,2.0,0.002411418596086701,0.0024063071647749098,0.00240630172440433,0,1000,0.3594541549682617,False,2.411418596086701e-06,0.0,2.411418596086701e-06,3.590715236627972e-05,0.00390625
0.001,0.001,8,0.2,0.3333333333333333,0.0,1/3,0/5,0.7224088907241821,0.7223959986143134,1.289210986876732e-05,1.0,0.0024204253794112666,0.0024204253794112666,0.0024204253794112666,0,1000,0.20162701606750488,False,2.4204253794112667e-06,5.858459017298174e-09,2.4262838384285648e-06,6.394038914135907e-05,0.001953125
0.001,0.01,8,0.2,0.3333333333333333,0.0,1/3,0/5,0.7224088907241821,0.7223960009600096,1.288976417257448e-05,2.0,0.002429330156501895,0.0024270151004177508,0.002427013995232157,0,1000,0.1901388168334961,False,2.4293301565018953e-06,5.890402297655785e-08,2.488234179478453e-06,6.779133470606374e-05,0.00390625
0.001,0.01,8,0.1,0.3333333333333333,0.0,1/3,0/5,0.4224089980125427,0.42239615664634755,1.2841366195170956e-05,2.0,0.002418632865097497,0.0024164984380180506,0.0024164974945437615,0,1000,0.1879878044128418,False,2.418632865097497e-06,5.8394647009436785e-08,2.4770275121069337e-06,6.830957058772765e-05,0.00390625
0.001,0.01,12,0.05,0.3333333333333333,0.0,1/3,0/5,0.27240896224975586,0.2723961208835607,1.2841366195170956e-05,2.0,0.002418632865097497,0.0024164984380180506,0.0024164974945437615,0,1000,0.2802879810333252,False,2.418632865097497e-06,5.8394647009436785e-08,2.4770275121069337e-06,4.581490133051465e-05,0.0026041666666666665
0.001,0.1,8,0.2,0.3333333333333333,0.0,1/3,0/5,0.7224088907241821,0.7223965079623632,1.238276181891873e-05,3.0,0.0024612974847947064,0.002436275216565331,0.0024361942795926733,0,1000,0.19119691848754883,False,2.4612974847947065e-06,5.935436930850451e-07,3.0548411778797514e-06,6.476444242340194e-05,0.005859375
0.001,0.1,8,0.1,0.3333333333333333,0.0,1/3,0/5,0.4224089980125427,0.4223966336973748,1.2364315167934237e-05,2.0,0.002425618872398767,0.0024250037354092055,0.0024250036573702457,0,1000,0.1950819492340088,False,2.425618872398767e-06,5.880643116748601e-07,3.013683184073627e-06,6.338010880290484e-05,0.00390625
0.001,0.1,12,0.05,0.3333333333333333,0.0,1/3,0/5,0.27240896224975586,0.2723965979345879,1.2364315167934237e-05,2.0,0.002425618872398767,0.0024250037354092055,0.0024250036573702457,0,1000,0.2110610008239746,False,2.425618872398767e-06,5.880643116748601e-07,3.013683184073627e-06,5.8581713910501665e-05,0.0026041666666666665
0.0,0.1,8,0.2,0.3333333333333333,0.0,1/3,0/5,0.7224088907241821,0.7223975482472192,1.1342476962883374e-05,4.0,0.0035869537313040346,0.0025259782996178396,0.0017894168811025254,0,1000,0.19143080711364746,False,0.0,6.380566370140233e-07,6.380566370140233e-07,5.9251053338293884e-05,0.0078125
0.0,0.1,8,0.1,0.3333333333333333,0.0,1/3,0/5,0.4224089980125427,0.4223977435798269,1.1254432715823715e-05,3.0,0.0035735930413485872,0.0025232794471830603,0.001785641002089699,0,1000,0.19678997993469238,False,0.0,6.366939168576451e-07,6.366939168576451e-07,5.719006993932649e-05,0.005859375
0.0,0.1,12,0.05,0.3333333333333333,0.0,1/3,0/5,0.27240896224975586,0.27239770781704004,1.1254432715823715e-05,3.0,0.0035735930413485872,0.0025232794471830603,0.001785641002089699,0,1000,0.2116079330444336,False,0.0,6.366939168576451e-07,6.366939168576451e-07,5.318530621184462e-05,0.00390625
0.0,1.0,8,0.1,0.3333333333333333,0.0,1/3,0/5,0.4224089980125427,0.4223991765838003,9.821428742451399e-06,4.0,0.0024340389082616325,0.0023761263806376673,0.002375767768613767,0,1000,0.1879558563232422,False,0.0,5.645976576762261e-06,5.645976576762261e-06,5.225391182044751e-05,0.0078125
0.0,1.0,12,0.05,0.3333333333333333,0.0,1/3,0/5,0.27240896224975586,0.2723991408210134,9.821428742451399e-06,4.0,0.0024340389082616325,0.0023761263806376673,0.002375767768613767,0,1000,0.21501779556274414,False,0.0,5.645976576762261e-06,5.645976576762261e-06,4.567728320694004e-05,0.005208333333333333
0.0,1.0,8,0.2,0.3333333333333333,0.0,1/3,0/5,0.7224088907241821,0.722399283496255,9.60722792708868e-06,3.0,0.0024290089492634,0.0024146169612971357,0.00241457384713973,0,1000,0.19071006774902344,False,0.0,5.830375069783813e-06,5.830375069783813e-06,5.0376092046340724e-05,0.005859375
0.001,1.0,8,0.1,0.3333333333333333,0.0,1/3,0/5,0.4224089980125427,0.42240160428632684,7.393726215887408e-06,3.0,0.0024197114759007903,0.0023462642680342405,0.0023452221787680825,0,1000,0.1885356903076172,False,2.4197114759007904e-06,5.50495601545425e-06,7.924667491355041e-06,3.921658654562281e-05,0.005859375
0.001,1.0,12,0.05,0.3333333333333333,0.0,1/3,0/5,0.27240896224975586,0.2724015685235402,7.393726215665364e-06,3.0,0.002419711476147856,0.002346264268035007,0.002345222178768352,0,1000,0.21171212196350098,False,2.419711476147856e-06,5.5049560154578484e-06,7.924667491605704e-06,3.492349019552143e-05,0.00390625
0.001,1.0,8,0.2,0.3333333333333333,0.0,1/3,0/5,0.7224088907241821,0.7224016760886969,7.21463548525314e-06,2.0,0.0024183952552903564,0.0023843999175400506,0.002384154044147413,0,1000,0.19016027450561523,False,2.4183952552903564e-06,5.685362966765e-06,8.103758222055356e-06,3.793976162481875e-05,0.00390625
0.0,0.0,8,0.05,0.0,0.0,0/3,0/5,0.44037890434265137,0.43621185421943665,0.004167050123214722,5.0,1.6004496301215274,1.4240862344995386,1.4156603198563544,0,1000,1.7459840774536133,False,0.0,0.0,0.0,0.0023866484105010003,0.009765625
0.0,0.01,8,0.1,0.0,0.0,0/3,0/5,0.4224089980125427,0.42240333531526153,5.6626972811946175e-06,4.0,0.005485483833932554,0.004880190073649984,0.00483697460402085,0,1000,0.2163691520690918,False,0.0,2.381625515495184e-07,2.381625515495184e-07,2.6171463108504413e-05,0.0078125
0.0,0.01,12,0.05,0.0,0.0,0/3,0/5,0.27240896224975586,0.27240329955247466,5.6626972811946175e-06,4.0,0.005485483833932554,0.004880190073649984,0.00483697460402085,0,1000,0.21586203575134277,False,0.0,2.381625515495184e-07,2.381625515495184e-07,2.6232946712860753e-05,0.005208333333333333
0.0,0.001,8,0.2,0.0,0.0,0/3,0/5,0.7224088907241821,0.7224057101455091,3.180578672989931e-06,2.0,0.006322692305535856,0.006170262949495163,0.006168331842014851,0,1000,0.20554399490356445,False,0.0,3.8072144865912754e-08,3.8072144865912754e-08,1.547395570706004e-05,0.00390625
0.0,0.001,8,0.1,0.0,0.0,0/3,0/5,0.4224089980125427,0.4224058175593832,3.1804531595014396e-06,4.0,0.006336818025333455,0.006180425419138098,0.006178533735918107,0,1000,0.1904439926147461,False,0.0,3.819765836152834e-08,3.819765836152834e-08,1.6700202069042196e-05,0.0078125
0.0,0.001,12,0.05,0.0,0.0,0/3,0/5,0.27240896224975586,0.27240578179659636,3.1804531595014396e-06,4.0,0.006336818025333455,0.006180425419138098,0.006178533735918107,0,1000,0.21626996994018555,False,0.0,3.819765836152834e-08,3.819765836152834e-08,1.4705939804685168e-05,0.005208333333333333
0.0,0.0,8,0.1,0.0,0.0,0/3,0/5,0.4224089980125427,0.42240655422210693,2.4437904357910156e-06,2.0,0.006574214896668566,0.006557401050306656,0.006557379438610733,0,1000,0.20204591751098633,False,0.0,0.0,0.0,1.2095223035912783e-05,0.00390625
0.0,0.0,12,0.05,0.0,0.0,0/3,0/5,0.27240896224975586,0.27240651845932007,2.4437904357910156e-06,2.0,0.006574214896668566,0.006557401050306656,0.006557379438610733,0,1000,0.31870079040527344,False,0.0,0.0,0.0,7.667977329718536e-06,0.0026041666666666665
0.0,0.0,8,0.2,0.0,0.0,0/3,0/5,0.7224088907241821,0.7224065065383911,2.384185791015625e-06,2.0,0.006559359009973929,0.006557379737411705,0.006557379438610733,0,1000,0.1916501522064209,False,0.0,0.0,0.0,1.2440302100296203e-05,0.00390625
0.0,0.01,8,0.2,0.0,0.0,0/3,0/5,0.7224088907241821,0.7224066876637817,2.203060400440826e-06,2.0,0.006516944992123824,0.006477221392424757,0.006477098829709623,0,1000,0.19482707977294922,False,0.0,4.1954396966484903e-07,4.1954396966484903e-07,1.13077730416545e-05,0.00390625
0.01,0.1,8,0.1,0.0,0.0,0/3,0/5,0.4224089980125427,0.42240892121528634,7.679725638753965e-08,1.0,4.24102345629044e-06,4.24102345629044e-06,4.24102345629044e-06,0,1000,0.19597601890563965,False,4.24102345629044e-08,1.7986279956805711e-12,4.241203319090008e-08,3.9187068303758483e-07,0.001953125
0.01,0.1,12,0.05,0.0,0.0,0/3,0/5,0.27240896224975586,0.27240888545249947,7.679725638753965e-08,1.0,4.24102345629044e-06,4.24102345629044e-06,4.24102345629044e-06,0,1000,0.21537089347839355,False,4.24102345629044e-08,1.7986279956805711e-12,4.241203319090008e-08,3.5658140776225226e-07,0.0013020833333333333
0.01,0.1,8,0.2,0.0,0.0,0/3,0/5,0.7224088907241821,0.7224088139669521,7.67572300164332e-08,1.0,4.245025758213525e-06,4.245025758213525e-06,4.245025758213525e-06,0,1000,0.19305706024169922,False,4.245025758213525e-08,1.802024368789631e-12,4.245205960650404e-08,3.975883084531403e-07,0.001953125
0.01,0.01,8,0.1,0.0,0.0,0/3,0/5,0.4224089980125427,0.4224089213214551,7.669108764707389e-08,1.0,4.2518021106494286e-06,4.2518021106494286e-06,4.2518021106494286e-06,0,1000,0.19101190567016602,False,4.2518021106494283e-08,1.8077821188122936e-13,4.2518201884706165e-08,4.0149899231675066e-07,0.001953125
0.01,0.01,12,0.05,0.0,0.0,0/3,0/5,0.27240896224975586,0.2724088855586682,7.669108764707389e-08,1.0,4.2518021106494286e-06,4.2518021106494286e-06,4.2518021106494286e-06,0,1000,0.21232008934020996,False,4.2518021106494283e-08,1.8077821188122936e-13,4.2518201884706165e-08,3.612050460481313e-07,0.0013020833333333333
0.01,0.0,8,0.2,0.0,0.0,0/3,0/5,0.7224088907241821,0.7224088313813103,5.9342871838730105e-08,1.0,2.6177298045306316e-08,2.6177298045306316e-08,2.6177298045306316e-08,0,1000,0.18828701972961426,False,2.6177298045306316e-10,0.0,2.6177298045306316e-10,3.1517239969036754e-07,0.001953125
0.01,0.01,8,0.2,0.0,0.0,0/3,0/5,0.7224088907241821,0.7224088313817197,5.934246238847862e-08,1.0,2.6218240706558913e-08,2.6218240706558913e-08,2.6218240706558913e-08,0,1000,0.18817806243896484,False,2.6218240706558913e-10,6.873961457470628e-18,2.621824139395506e-10,3.153527123159015e-07,0.001953125
0.01,1.0,8,0.2,0.0,0.0,0/3,0/5,0.7224088907241821,0.7224088313818209,5.934236124716108e-08,1.0,2.6228289631914638e-08,2.6228289631914638e-08,2.6228289631914638e-08,0,1000,0.1901249885559082,False,2.622828963191464e-10,6.879231770156009e-16,2.6228358424232344e-10,3.1212289188230956e-07,0.001953125
0.01,0.0,8,0.1,0.0,0.0,0/3,0/5,0.4224089980125427,0.4224089386704018,5.934214092340184e-08,1.0,2.6250387220320672e-08,2.6250387220320672e-08,2.6250387220320672e-08,0,1000,0.25751471519470215,False,2.625038722032067e-10,0.0,2.625038722032067e-10,2.3044174729406954e-07,0.001953125
0.01,0.0,12,0.05,0.0,0.0,0/3,0/5,0.27240896224975586,0.27240890290761494,5.934214092340184e-08,1.0,2.6250387220320672e-08,2.6250387220320672e-08,2.6250387220320672e-08,0,1000,0.20992422103881836,False,2.625038722032067e-10,0.0,2.625038722032067e-10,2.826836304536223e-07,0.0013020833333333333
0.01,0.001,8,0.2,0.0,0.0,0/3,0/5,0.7224088907241821,0.7224088313831354,5.9341046743099923e-08,1.0,2.635980641607e-08,2.635980641607e-08,2.635980641607e-08,0,1000,0.1903679370880127,False,2.635980641607e-10,6.948393942926851e-19,2.6359806485553943e-10,3.1171765398531796e-07,0.001953125
0.01,0.001,8,0.1,0.0,0.0,0/3,0/5,0.4224089980125427,0.4224089386715135,5.9341029201576134e-08,1.0,2.6361555118491295e-08,2.6361555118491295e-08,2.6361555118491295e-08,0,1000,0.19174885749816895,False,2.6361555118491296e-10,6.949315882652546e-19,2.6361555187984455e-10,3.094726611455445e-07,0.001953125
0.01,0.001,12,0.05,0.0,0.0,0/3,0/5,0.27240896224975586,0.27240890290872666,5.9341029201576134e-08,1.0,2.6361555118491295e-08,2.6361555118491295e-08,2.6361555118491295e-08,0,1000,0.22429490089416504,False,2.6361555118491296e-10,6.949315882652546e-19,2.6361555187984455e-10,2.6456700069867647e-07,0.0013020833333333333
0.01,1.0,8,0.1,0.0,0.0,0/3,0/5,0.4224089980125427,0.42240893867269164,5.933985108841355e-08,1.0,2.6479298111488707e-08,2.6479298111488707e-08,2.6479298111488707e-08,0,1000,0.19661307334899902,False,2.6479298111488707e-10,7.011532284770894e-16,2.6479368226811557e-10,3.0181030222279297e-07,0.001953125
0.01,1.0,12,0.05,0.0,0.0,0/3,0/5,0.27240896224975586,0.27240890290990477,5.933985108841355e-08,1.0,2.6479298111488707e-08,2.6479298111488707e-08,2.6479298111488707e-08,0,1000,0.23001790046691895,False,2.6479298111488707e-10,7.011532284770894e-16,2.6479368226811557e-10,2.579792745171491e-07,0.0013020833333333333
0.1,0.0,8,0.1,0.0,0.0,0/3,0/5,0.4224089980125427,0.4224089410164332,5.699610949871925e-08,1.0,2.60853530290036e-08,2.60853530290036e-08,2.60853530290036e-08,0,1000,0.18921995162963867,False,2.6085353029003603e-09,0.0,2.6085353029003603e-09,3.012161720148733e-07,0.001953125
0.1,0.0,12,0.05,0.0,0.0,0/3,0/5,0.27240896224975586,0.27240890525364636,5.699610949871925e-08,1.0,2.60853530290036e-08,2.60853530290036e-08,2.60853530290036e-08,0,1000,0.21724510192871094,False,2.6085353029003603e-09,0.0,2.6085353029003603e-09,2.6235854798430644e-07,0.0013020833333333333
0.1,1.0,8,0.1,0.0,0.0,0/3,0/5,0.4224089980125427,0.42240894101837917,5.699416355531284e-08,1.0,2.610480543647288e-08,2.610480543647288e-08,2.610480543647288e-08,0,1000,0.19646286964416504,False,2.610480543647288e-09,6.81460866876104e-16,2.610481225108155e-09,2.901014510199361e-07,0.001953125
0.1,1.0,12,0.05,0.0,0.0,0/3,0/5,0.27240896224975586,0.2724089052555923,5.699416355531284e-08,1.0,2.610480543647288e-08,2.610480543647288e-08,2.610480543647288e-08,0,1000,0.3512117862701416,False,2.610480543647288e-09,6.81460866876104e-16,2.610481225108155e-09,1.6227861872344635e-07,0.0013020833333333333
0.1,0.001,8,0.2,0.0,0.0,0/3,0/5,0.7224088907241821,0.722408833732773,5.6991409147499894e-08,1.0,2.6132356380867603e-08,2.6132356380867603e-08,2.6132356380867603e-08,0,1000,0.2037489414215088,False,2.6132356380867606e-09,6.829000500166718e-19,2.6132356387696606e-09,2.797138907809e-07,0.001953125
0.1,0.01,8,0.1,0.0,0.0,0/3,0/5,0.4224089980125427,0.42240894102193977,5.699060295905056e-08,1.0,2.614041825967568e-08,2.614041825967568e-08,2.614041825967568e-08,0,1000,0.19013118743896484,False,2.614041825967568e-09,6.833214667907857e-18,2.6140418328007826e-09,2.9974358087541774e-07,0.001953125
0.1,0.01,12,0.05,0.0,0.0,0/3,0/5,0.27240896224975586,0.2724089052591529,5.699060295905056e-08,1.0,2.614041825967568e-08,2.614041825967568e-08,2.614041825967568e-08,0,1000,0.2153778076171875,False,2.614041825967568e-09,6.833214667907857e-18,2.6140418328007826e-09,2.6460759160640013e-07,0.0013020833333333333
0.1,0.01,8,0.2,0.0,0.0,0/3,0/5,0.7224088907241821,0.7224088337346605,5.698952165733573e-08,1.0,2.615123148707126e-08,2.615123148707126e-08,2.615123148707126e-08,0,1000,0.19005584716796875,False,2.615123148707126e-09,6.838869082903873e-18,2.615123155545995e-09,2.9985671320582506e-07,0.001953125
0.1,0.1,8,0.1,0.0,0.0,0/3,0/5,0.4224089980125427,0.42240894102703225,5.698551047705891e-08,1.0,2.619134240878893e-08,2.619134240878893e-08,2.619134240878893e-08,0,1000,0.19346189498901367,False,2.619134240878893e-09,6.859864171744256e-17,2.6191343094775347e-09,2.9455676778259103e-07,0.001953125
0.1,0.1,12,0.05,0.0,0.0,0/3,0/5,0.27240896224975586,0.2724089052642454,5.698551047705891e-08,1.0,2.6191342283708242e-08,2.6191342283708242e-08,2.6191342283708242e-08,0,1000,0.2188279628753662,False,2.6191342283708242e-09,6.859864106223633e-17,2.6191342969694654e-09,2.6041237933341767e-07,0.0013020833333333333
0.1,0.001,8,0.1,0.0,0.0,0/3,0/5,0.4224089980125427,0.4224089410301225,5.6982420226781016e-08,1.0,2.6222245549711687e-08,2.6222245549711687e-08,2.6222245549711687e-08,0,1000,0.20244216918945312,False,2.622224554971169e-09,6.876061616693744e-19,2.622224555658775e-09,2.8147505262826287e-07,0.001953125
0.1,0.001,12,0.05,0.0,0.0,0/3,0/5,0.27240896224975586,0.27240890526733563,5.6982420226781016e-08,1.0,2.6222245549711687e-08,2.6222245549711687e-08,2.6222245549711687e-08,0,1000,0.22186589241027832,False,2.622224554971169e-09,6.876061616693744e-19,2.622224555658775e-09,2.568327182143352e-07,0.0013020833333333333
0.1,1.0,8,0.2,0.0,0.0,0/3,0/5,0.7224088907241821,0.7224088337484068,5.697577531993403e-08,1.0,2.6288687994210547e-08,2.6288687994210547e-08,2.6288687994210547e-08,0,1000,0.18978524208068848,False,2.628868799421055e-09,6.910951164569498e-16,2.6288694905161713e-09,3.0021183257078754e-07,0.001953125
0.1,0.1,8,0.2,0.0,0.0,0/3,0/5,0.7224088907241821,0.7224088337532193,5.697096283618919e-08,1.0,2.6336817966502363e-08,2.6336817966502363e-08,2.6336817966502363e-08,0,1000,0.19538569450378418,False,2.6336817966502363e-09,6.936279806006816e-17,2.6336818660130343e-09,2.9158205763670066e-07,0.001953125
0.1,0.0,8,0.2,0.0,0.0,0/3,0/5,0.7224088907241821,0.7224088337536004,5.6970581696624834e-08,1.0,2.634063036354342e-08,2.634063036354342e-08,2.634063036354342e-08,0,1000,0.19280314445495605,False,2.6340630363543423e-09,0.0,2.6340630363543423e-09,2.9548574976656915e-07,0.001953125
1.0,1.0,8,0.1,0.0,0.0,0/3,0/5,0.4224089980125427,0.4224089570479349,4.0964607816995624e-08,1.0,1.8640036621024882e-08,1.8640036621024882e-08,1.8640036621024882e-08,0,1000,0.18802309036254883,False,1.8640036621024882e-08,3.474509652331487e-16,1.8640036968475848e-08,2.1787009105108886e-07,0.001953125
1.0,1.0,12,0.05,0.0,0.0,0/3,0/5,0.27240896224975586,0.27240892128514804,4.0964607816995624e-08,1.0,1.8640036621024882e-08,1.8640036621024882e-08,1.8640036621024882e-08,0,1000,0.21856307983398438,False,1.8640036621024882e-08,3.474509652331487e-16,1.8640036968475848e-08,1.8742693344233355e-07,0.0013020833333333333
1.0,0.001,8,0.2,0.0,0.0,0/3,0/5,0.7224088907241821,0.7224088497688647,4.095531747072556e-08,1.0,1.864932732434211e-08,1.864932732434211e-08,1.864932732434211e-08,0,1000,0.20222210884094238,False,1.864932732434211e-08,3.4779740965045326e-19,1.8649327324689906e-08,2.0252640873673673e-07,0.001953125
1.0,1.0,8,0.2,0.0,0.0,0/3,0/5,0.7224088907241821,0.7224088497705018,4.095368033585345e-08,1.0,1.8650964148176792e-08,1.8650964148176792e-08,1.8650964148176792e-08,0,1000,0.19283723831176758,False,1.8650964148176792e-08,3.47858463656576e-16,1.8650964496035257e-08,2.1237433544677723e-07,0.001953125
1.0,0.001,12,0.05,0.0,0.0,0/3,0/5,0.27240896224975586,0.2724089213004701,4.0949285740055075e-08,1.0,1.8655359043915518e-08,1.8655359043915518e-08,1.8655359043915518e-08,0,1000,0.23289084434509277,False,1.8655359043915518e-08,3.480224210574005e-19,1.865535904426354e-08,1.758303803449537e-07,0.0013020833333333333
1.0,0.001,8,0.1,0.0,0.0,0/3,0/5,0.4224089980125427,0.42240895706325704,4.0949285684543923e-08,1.0,1.8655359075798708e-08,1.8655359075798708e-08,1.8655359075798708e-08,0,1000,0.20189404487609863,False,1.8655359075798708e-08,3.4802242224698524e-19,1.865535907614673e-08,2.0282562425094953e-07,0.001953125
1.0,0.01,8,0.1,0.0,0.0,0/3,0/5,0.4224089980125427,0.42240895718101734,4.0831525383033807e-08,1.0,1.877311940357184e-08,1.877311940357184e-08,1.877311940357184e-08,0,1000,0.20229387283325195,False,1.877311940357184e-08,3.524300121407655e-18,1.8773119407096138e-08,2.018426203975573e-07,0.001953125
1.0,0.01,12,0.05,0.0,0.0,0/3,0/5,0.27240896224975586,0.2724089214182305,4.0831525383033807e-08,1.0,1.8773119403312955e-08,1.8773119403312955e-08,1.8773119403312955e-08,0,1000,0.21798110008239746,False,1.8773119403312955e-08,3.5243001213104536e-18,1.8773119406837254e-08,1.8731681493303492e-07,0.0013020833333333333
1.0,0.01,8,0.2,0.0,0.0,0/3,0/5,0.7224088907241821,0.7224088499092574,4.08149247732581e-08,1.0,1.8789720039488552e-08,1.8789720039488552e-08,1.8789720039488552e-08,0,1000,0.20552611351013184,False,1.8789720039488552e-08,3.530535791623577e-18,1.8789720043019088e-08,1.98587537496767e-07,0.001953125
1.0,0.1,8,0.2,0.0,0.0,0/3,0/5,0.7224088907241821,0.7224088573916958,3.333248632664265e-08,1.0,2.6272158285648808e-08,2.6272158285648808e-08,2.6272158285648808e-08,0,1000,0.19381403923034668,False,2.6272158285648808e-08,6.902263009861854e-17,2.6272158354671438e-08,1.7198179481222832e-07,0.001953125
1.0,0.1,8,0.1,0.0,0.0,0/3,0/5,0.4224089980125427,0.4224089647124491,3.330009362700892e-08,1.0,2.630455108704704e-08,2.630455108704704e-08,2.630455108704704e-08,0,1000,0.20311570167541504,False,2.630455108704704e-08,6.919294078910677e-17,2.630455115623998e-08,1.6394642734328566e-07,0.001953125
1.0,0.1,12,0.05,0.0,0.0,0/3,0/5,0.27240896224975586,0.27240892894966223,3.330009362700892e-08,1.0,2.630455108704704e-08,2.630455108704704e-08,2.630455108704704e-08,0,1000,0.23827910423278809,False,2.630455108704704e-08,6.919294078910677e-17,2.630455115623998e-08,1.3975247109572902e-07,0.0013020833333333333
1.0,0.0,8,0.2,0.0,0.0,0/3,0/5,0.7224088907241821,0.7224088574416174,3.328256470425117e-08,1.0,2.6322080045356902e-08,2.6322080045356902e-08,2.6322080045356902e-08,0,1000,0.1905050277709961,False,2.6322080045356902e-08,0.0,2.6322080045356902e-08,1.7470701478944567e-07,0.001953125
1.0,0.0,8,0.1,0.0,0.0,0/3,0/5,0.4224089980125427,0.4224089647394538,3.3273088950735996e-08,1.0,2.6331555831859392e-08,2.6331555831859392e-08,2.6331555831859392e-08,0,1000,0.19939589500427246,False,2.6331555831859392e-08,0.0,2.6331555831859392e-08,1.66869478180697e-07,0.001953125
1.0,0.0,12,0.05,0.0,0.0,0/3,0/5,0.27240896224975586,0.2724089289766669,3.3273088950735996e-08,1.0,2.6331555831859392e-08,2.6331555831859392e-08,2.6331555831859392e-08,0,1000,0.21337890625,False,2.6331555831859392e-08,0.0,2.6331555831859392e-08,1.5593429329772843e-07,0.0013020833333333333
0.1,0.0,8,0.05,0.0,0.0,0/3,0/5,0.2101360559463501,0.2101360559463501,0.0,0.0,0.0,0.0,0.0,0,1000,0.20019197463989258,False,0.0,0.0,0.0,0.0,0.0
0.1,0.0,12,0.1,0.0,0.0,0/3,0/5,0.3447079658508301,0.3447079658508301,0.0,0.0,0.0,0.0,0.0,0,1000,0.21260476112365723,False,0.0,0.0,0.0,0.0,0.0
0.1,0.0,12,0.2,0.0,0.0,0/3,0/5,0.6447078585624695,0.6447078585624695,0.0,0.0,0.0,0.0,0.0,0,1000,0.21136713027954102,False,0.0,0.0,0.0,0.0,0.0
0.1,0.0,16,0.05,0.0,0.0,0/3,0/5,0.1947079300880432,0.1947079300880432,0.0,0.0,0.0,0.0,0.0,0,1000,0.2424001693725586,False,0.0,0.0,0.0,0.0,0.0
0.1,0.0,16,0.1,0.0,0.0,0/3,0/5,0.36013609170913696,0.36013609170913696,0.0,0.0,0.0,0.0,0.0,0,1000,0.31115007400512695,False,0.0,0.0,0.0,0.0,0.0
0.1,0.0,16,0.2,0.0,0.0,0/3,0/5,0.6601359844207764,0.6601359844207764,0.0,0.0,0.0,0.0,0.0,0,1000,0.2575089931488037,False,0.0,0.0,0.0,0.0,0.0
0.1,0.001,8,0.05,0.0,0.0,0/3,0/5,0.2101360559463501,0.2101360559463501,0.0,0.0,0.0,0.0,0.0,0,1000,0.19344496726989746,False,0.0,0.0,0.0,0.0,0.0
0.1,0.001,12,0.1,0.0,0.0,0/3,0/5,0.3447079658508301,0.3447079658508301,0.0,0.0,0.0,0.0,0.0,0,1000,0.21306896209716797,False,0.0,0.0,0.0,0.0,0.0
0.1,0.001,12,0.2,0.0,0.0,0/3,0/5,0.6447078585624695,0.6447078585624695,0.0,0.0,0.0,0.0,0.0,0,1000,0.34126996994018555,False,0.0,0.0,0.0,0.0,0.0
0.1,0.001,16,0.05,0.0,0.0,0/3,0/5,0.1947079300880432,0.1947079300880432,0.0,0.0,0.0,0.0,0.0,0,1000,0.24487972259521484,False,0.0,0.0,0.0,0.0,0.0
0.1,0.001,16,0.1,0.0,0.0,0/3,0/5,0.36013609170913696,0.36013609170913696,0.0,0.0,0.0,0.0,0.0,0,1000,0.24510478973388672,False,0.0,0.0,0.0,0.0,0.0
0.1,0.001,16,0.2,0.0,0.0,0/3,0/5,0.6601359844207764,0.6601359844207764,0.0,0.0,0.0,0.0,0.0,0,1000,0.2644660472869873,False,0.0,0.0,0.0,0.0,0.0
0.1,0.01,8,0.05,0.0,0.0,0/3,0/5,0.2101360559463501,0.2101360559463501,0.0,0.0,0.0,0.0,0.0,0,1000,0.21616291999816895,False,0.0,0.0,0.0,0.0,0.0
0.1,0.01,12,0.1,0.0,0.0,0/3,0/5,0.3447079658508301,0.3447079658508301,0.0,0.0,0.0,0.0,0.0,0,1000,0.21035122871398926,False,0.0,0.0,0.0,0.0,0.0
0.1,0.01,12,0.2,0.0,0.0,0/3,0/5,0.6447078585624695,0.6447078585624695,0.0,0.0,0.0,0.0,0.0,0,1000,0.21715307235717773,False,0.0,0.0,0.0,0.0,0.0
0.1,0.01,16,0.05,0.0,0.0,0/3,0/5,0.1947079300880432,0.1947079300880432,0.0,0.0,0.0,0.0,0.0,0,1000,0.2490389347076416,False,0.0,0.0,0.0,0.0,0.0
